Security,Blocks_Appeared,Unique_Clusters,Stability_Score,Classification
IAC,10,8,0.125,Volatile
IACYF,10,10,0.1,Volatile
IAFNF,10,10,0.1,Volatile
IAG,10,9,0.1111111111111111,Volatile
IAGX,10,10,0.1,Volatile
IARGF,10,9,0.1111111111111111,Volatile
IART,10,7,0.14285714285714285,Volatile
IAS,10,10,0.1,Volatile
IAUFF,10,9,0.1111111111111111,Volatile
IAUGY,10,9,0.1111111111111111,Volatile
IAUX,10,10,0.1,Volatile
IBADF,10,10,0.1,Volatile
IBATF,10,10,0.1,Volatile
IBCP,10,10,0.1,Volatile
IBDRY,10,9,0.1111111111111111,Volatile
IBDSF,10,9,0.1111111111111111,Volatile
IBEX,10,10,0.1,Volatile
IBG,10,10,0.1,Volatile
IBGR,10,10,0.1,Volatile
IBIDF,10,9,0.1111111111111111,Volatile
IBIO,10,10,0.1,Volatile
IBKKF,10,9,0.1111111111111111,Volatile
IBKR,10,9,0.1111111111111111,Volatile
IBM,10,9,0.1111111111111111,Volatile
IBN,10,9,0.1111111111111111,Volatile
IBO,10,10,0.1,Volatile
IBOC,10,10,0.1,Volatile
IBOGF,10,10,0.1,Volatile
IBP,10,9,0.1111111111111111,Volatile
IBRC,10,10,0.1,Volatile
IBRLF,10,10,0.1,Volatile
IBRX,10,10,0.1,Volatile
IBSS,10,10,0.1,Volatile
IBTA,10,10,0.1,Volatile
IBTN,10,10,0.1,Volatile
IBTX,10,10,0.1,Volatile
IBWC,10,9,0.1111111111111111,Volatile
IBXXF,10,10,0.1,Volatile
ICABF,10,10,0.1,Volatile
ICABY,10,9,0.1111111111111111,Volatile
ICAD,10,8,0.125,Volatile
ICAGY,10,9,0.1111111111111111,Volatile
ICBU,10,8,0.125,Volatile
ICCC,10,9,0.1111111111111111,Volatile
ICCH,10,10,0.1,Volatile
ICCM,10,10,0.1,Volatile
ICCO,10,10,0.1,Volatile
ICCT,10,10,0.1,Volatile
ICDI,10,9,0.1111111111111111,Volatile
ICDX,10,10,0.1,Volatile
ICE,10,9,0.1111111111111111,Volatile
ICFI,10,9,0.1111111111111111,Volatile
ICG,10,10,0.1,Volatile
ICGL,10,10,0.1,Volatile
ICGUF,10,10,0.1,Volatile
ICHBF,10,10,0.1,Volatile
ICHGF,10,8,0.125,Volatile
ICHMF,10,10,0.1,Volatile
ICHR,10,10,0.1,Volatile
ICL,10,9,0.1111111111111111,Volatile
ICLD,10,9,0.1111111111111111,Volatile
ICLK,10,10,0.1,Volatile
ICLR,10,10,0.1,Volatile
ICLTD,10,10,0.1,Volatile
ICLTF,10,10,0.1,Volatile
ICMB,10,9,0.1111111111111111,Volatile
ICMFF,10,10,0.1,Volatile
ICNB,10,10,0.1,Volatile
ICNM,10,10,0.1,Volatile
ICNOF,10,9,0.1111111111111111,Volatile
ICNP,10,10,0.1,Volatile
ICOA,10,10,0.1,Volatile
ICON,10,10,0.1,Volatile
ICOSF,10,10,0.1,Volatile
ICPVF,10,10,0.1,Volatile
ICRD,10,8,0.125,Volatile
ICTEF,10,9,0.1111111111111111,Volatile
ICTSF,10,10,0.1,Volatile
ICTY,10,10,0.1,Volatile
ICU,10,10,0.1,Volatile
ICUCW,10,10,0.1,Volatile
ICUI,10,7,0.14285714285714285,Volatile
IDA,10,10,0.1,Volatile
IDAI,10,10,0.1,Volatile
IDAM,10,10,0.1,Volatile
IDBHF,10,9,0.1111111111111111,Volatile
IDCBF,10,9,0.1111111111111111,Volatile
IDCBY,10,9,0.1111111111111111,Volatile
IDCC,10,8,0.125,Volatile
IDCN,10,9,0.1111111111111111,Volatile
IDDTF,10,10,0.1,Volatile
IDDWF,10,10,0.1,Volatile
IDEA,10,9,0.1111111111111111,Volatile
IDEX,10,10,0.1,Volatile
IDEXF,10,8,0.125,Volatile
IDEXY,10,9,0.1111111111111111,Volatile
IDGAF,10,10,0.1,Volatile
IDGC,10,9,0.1111111111111111,Volatile
IDGR,10,10,0.1,Volatile
IDGXF,10,10,0.1,Volatile
IDIG,10,10,0.1,Volatile
IDKFF,10,10,0.1,Volatile
IDKOF,10,10,0.1,Volatile
IDKOY,10,9,0.1111111111111111,Volatile
IDLM,10,9,0.1111111111111111,Volatile
IDN,10,10,0.1,Volatile
IDPUF,10,10,0.1,Volatile
IDR,10,10,0.1,Volatile
IDRSF,10,9,0.1111111111111111,Volatile
IDT,10,10,0.1,Volatile
IDTA,10,10,0.1,Volatile
IDTCF,10,10,0.1,Volatile
IDTSF,10,10,0.1,Volatile
IDTVF,10,10,0.1,Volatile
IDVV,10,9,0.1111111111111111,Volatile
IDWM,10,8,0.125,Volatile
IDXG,10,10,0.1,Volatile
IDXX,10,9,0.1111111111111111,Volatile
IDYA,10,10,0.1,Volatile
IE,10,10,0.1,Volatile
IEGCF,10,9,0.1111111111111111,Volatile
IEHC,10,10,0.1,Volatile
IENT,10,9,0.1111111111111111,Volatile
IEP,10,8,0.125,Volatile
IESC,10,9,0.1111111111111111,Volatile
IESFY,10,9,0.1111111111111111,Volatile
IESVF,10,10,0.1,Volatile
IEX,10,10,0.1,Volatile
IEXA,10,10,0.1,Volatile
IFABF,10,9,0.1111111111111111,Volatile
IFAM,10,10,0.1,Volatile
IFAN,10,10,0.1,Volatile
IFBC,10,10,0.1,Volatile
IFBD,10,10,0.1,Volatile
IFCNF,10,10,0.1,Volatile
IFCZF,10,10,0.1,Volatile
IFF,10,9,0.1111111111111111,Volatile
IFFOF,10,10,0.1,Volatile
IFHI,10,10,0.1,Volatile
IFJPY,10,10,0.1,Volatile
IFLM,10,9,0.1111111111111111,Volatile
IFLXF,10,8,0.125,Volatile
IFMDF,10,9,0.1111111111111111,Volatile
IFMK,10,10,0.1,Volatile
IFMNF,10,10,0.1,Volatile
IFNNF,10,10,0.1,Volatile
IFNNY,10,10,0.1,Volatile
IFPJF,10,10,0.1,Volatile
IFRTF,10,8,0.125,Volatile
IFRX,10,10,0.1,Volatile
IFS,10,10,0.1,Volatile
IFSPF,10,9,0.1111111111111111,Volatile
IFSUF,10,9,0.1111111111111111,Volatile
IFTPF,10,10,0.1,Volatile
IFUS,10,9,0.1111111111111111,Volatile
IFUUF,10,10,0.1,Volatile
IFXY,10,10,0.1,Volatile
IGC,10,10,0.1,Volatile
IGCRF,10,10,0.1,Volatile
IGDFF,10,10,0.1,Volatile
IGEN,10,10,0.1,Volatile
IGESF,10,8,0.125,Volatile
IGEX,10,10,0.1,Volatile
IGFFF,10,10,0.1,Volatile
IGGGF,10,10,0.1,Volatile
IGGHY,10,8,0.125,Volatile
IGI,10,10,0.1,Volatile
IGIC,10,9,0.1111111111111111,Volatile
IGIFF,10,9,0.1111111111111111,Volatile
IGLDF,10,10,0.1,Volatile
IGMS,10,10,0.1,Volatile
IGNE,10,10,0.1,Volatile
IGOT,10,10,0.1,Volatile
IGPK,10,10,0.1,Volatile
IGPTF,10,10,0.1,Volatile
IGPYF,10,10,0.1,Volatile
IGRW,10,9,0.1111111111111111,Volatile
IGSC,10,10,0.1,Volatile
IGT,10,10,0.1,Volatile
IGTA,10,10,0.1,Volatile
IGTAR,10,10,0.1,Volatile
IGTAW,10,10,0.1,Volatile
IGXT,10,9,0.1111111111111111,Volatile
IH,10,10,0.1,Volatile
IHAI,10,10,0.1,Volatile
IHCPF,10,9,0.1111111111111111,Volatile
IHG,10,7,0.14285714285714285,Volatile
IHGP,10,10,0.1,Volatile
IHICY,10,10,0.1,Volatile
IHLDF,10,10,0.1,Volatile
IHPGF,10,10,0.1,Volatile
IHRT,10,9,0.1111111111111111,Volatile
IHRTB,10,10,0.1,Volatile
IHS,10,10,0.1,Volatile
IHT,10,8,0.125,Volatile
IHTI,10,8,0.125,Volatile
IHYBF,10,10,0.1,Volatile
IICN,10,9,0.1111111111111111,Volatile
IIDDY,10,10,0.1,Volatile
III,10,8,0.125,Volatile
IIIN,10,10,0.1,Volatile
IIIV,10,10,0.1,Volatile
IIJIY,10,10,0.1,Volatile
IIM,10,9,0.1111111111111111,Volatile
IINN,10,10,0.1,Volatile
IINNW,10,10,0.1,Volatile
IINX,10,10,0.1,Volatile
IIPR,10,8,0.125,Volatile
IIPZF,10,10,0.1,Volatile
IITSF,10,9,0.1111111111111111,Volatile
IJJP,10,10,0.1,Volatile
IKNA,10,10,0.1,Volatile
IKT,10,10,0.1,Volatile
IKTO,10,10,0.1,Volatile
IKTSF,10,8,0.125,Volatile
IKTSY,10,10,0.1,Volatile
ILAG,10,10,0.1,Volatile
ILAL,10,10,0.1,Volatile
ILDO,10,9,0.1111111111111111,Volatile
ILHMF,10,10,0.1,Volatile
ILIKF,10,10,0.1,Volatile
ILIM,10,10,0.1,Volatile
ILKAY,10,8,0.125,Volatile
ILLMF,10,10,0.1,Volatile
ILLR,10,10,0.1,Volatile
ILLRW,10,10,0.1,Volatile
ILMN,10,9,0.1111111111111111,Volatile
ILPMY,10,10,0.1,Volatile
ILPT,10,10,0.1,Volatile
ILST,10,9,0.1111111111111111,Volatile
ILUS,10,10,0.1,Volatile
ILXP,10,10,0.1,Volatile
IMAB,10,10,0.1,Volatile
IMAHF,10,9,0.1111111111111111,Volatile
IMAQ,10,10,0.1,Volatile
IMAQR,10,10,0.1,Volatile
IMAQW,10,10,0.1,Volatile
IMAX,10,10,0.1,Volatile
IMBBF,10,10,0.1,Volatile
IMBBY,10,10,0.1,Volatile
IMCC,10,10,0.1,Volatile
IMCDY,10,10,0.1,Volatile
IMCI,10,9,0.1111111111111111,Volatile
IMCR,10,10,0.1,Volatile
IMDZF,10,10,0.1,Volatile
IMEXF,10,8,0.125,Volatile
IMGX,10,9,0.1111111111111111,Volatile
IMIAF,10,9,0.1111111111111111,Volatile
IMII,10,10,0.1,Volatile
IMIMF,10,10,0.1,Volatile
IMIUY,10,10,0.1,Volatile
IMKTA,10,10,0.1,Volatile
IMMFF,10,9,0.1111111111111111,Volatile
IMMP,10,10,0.1,Volatile
IMMQF,10,10,0.1,Volatile
IMMR,10,10,0.1,Volatile
IMMVF,10,10,0.1,Volatile
IMMX,10,10,0.1,Volatile
IMNM,10,10,0.1,Volatile
IMNN,10,10,0.1,Volatile
IMO,10,10,0.1,Volatile
IMOS,10,10,0.1,Volatile
IMPJY,10,10,0.1,Volatile
IMPM,10,9,0.1111111111111111,Volatile
IMPP,10,10,0.1,Volatile
IMPTV,10,10,0.1,Volatile
IMPUF,10,10,0.1,Volatile
IMPUY,10,10,0.1,Volatile
IMPZY,10,10,0.1,Volatile
IMRFF,10,10,0.1,Volatile
IMRN,10,10,0.1,Volatile
IMRX,10,10,0.1,Volatile
IMSNF,10,10,0.1,Volatile
IMTCF,10,10,0.1,Volatile
IMTE,10,10,0.1,Volatile
IMTH,10,10,0.1,Volatile
IMTL,10,9,0.1111111111111111,Volatile
IMTO,10,9,0.1111111111111111,Volatile
IMTV,10,10,0.1,Volatile
IMTX,10,9,0.1111111111111111,Volatile
IMTXW,10,10,0.1,Volatile
IMUC,10,10,0.1,Volatile
IMUX,10,10,0.1,Volatile
IMVT,10,10,0.1,Volatile
IMXCF,10,10,0.1,Volatile
IMXI,10,9,0.1111111111111111,Volatile
IMYSF,10,10,0.1,Volatile
INAB,10,10,0.1,Volatile
INAQ,10,10,0.1,Volatile
INAQU,10,10,0.1,Volatile
INAQW,10,10,0.1,Volatile
INAR,10,9,0.1111111111111111,Volatile
INBC,10,10,0.1,Volatile
INBI,10,9,0.1111111111111111,Volatile
INBK,10,10,0.1,Volatile
INBKZ,10,10,0.1,Volatile
INBP,10,8,0.125,Volatile
INBS,10,10,0.1,Volatile
INBX,10,10,0.1,Volatile
INCAF,10,10,0.1,Volatile
INCC,10,8,0.125,Volatile
INCR,10,10,0.1,Volatile
INCT,10,9,0.1111111111111111,Volatile
INCTD,10,9,0.1111111111111111,Volatile
INCY,10,10,0.1,Volatile
INCZY,10,9,0.1111111111111111,Volatile
INDB,10,9,0.1111111111111111,Volatile
INDFY,10,10,0.1,Volatile
INDHF,10,10,0.1,Volatile
INDI,10,10,0.1,Volatile
INDO,10,10,0.1,Volatile
INDP,10,10,0.1,Volatile
INDV,10,10,0.1,Volatile
INEOF,10,10,0.1,Volatile
INFA,10,10,0.1,Volatile
INFFF,10,10,0.1,Volatile
INFIQ,10,7,0.14285714285714285,Volatile
INFN,10,10,0.1,Volatile
INFT,10,10,0.1,Volatile
INFU,10,10,0.1,Volatile
INFY,10,10,0.1,Volatile
ING,10,10,0.1,Volatile
INGEF,10,10,0.1,Volatile
INGN,10,9,0.1111111111111111,Volatile
INGR,10,8,0.125,Volatile
INGVF,10,10,0.1,Volatile
INGXF,10,10,0.1,Volatile
INHD,10,10,0.1,Volatile
INIKF,10,10,0.1,Volatile
INIS,10,10,0.1,Volatile
INJJF,10,10,0.1,Volatile
INKT,10,10,0.1,Volatile
INKW,10,8,0.125,Volatile
INLB,10,10,0.1,Volatile
INLX,10,8,0.125,Volatile
INM,10,10,0.1,Volatile
INMB,10,10,0.1,Volatile
INMD,10,10,0.1,Volatile
INN,10,8,0.125,Volatile
INND,10,10,0.1,Volatile
INNDD,10,10,0.1,Volatile
INNI,10,9,0.1111111111111111,Volatile
INNMF,10,10,0.1,Volatile
INNPF,10,10,0.1,Volatile
INNV,10,10,0.1,Volatile
INNX,10,10,0.1,Volatile
INO,10,9,0.1111111111111111,Volatile
INOD,10,10,0.1,Volatile
INOH,10,9,0.1111111111111111,Volatile
INOQ,10,10,0.1,Volatile
INOTF,10,10,0.1,Volatile
INOW,10,9,0.1111111111111111,Volatile
INPAP,10,10,0.1,Volatile
INPOF,10,10,0.1,Volatile
INPOY,10,10,0.1,Volatile
INQD,10,10,0.1,Volatile
INQR,10,9,0.1111111111111111,Volatile
INRE,10,10,0.1,Volatile
INREF,10,10,0.1,Volatile
INRLF,10,9,0.1111111111111111,Volatile
INSD,10,10,0.1,Volatile
INSE,10,10,0.1,Volatile
INSG,10,10,0.1,Volatile
INSM,10,9,0.1111111111111111,Volatile
INSO,10,9,0.1111111111111111,Volatile
INSP,10,10,0.1,Volatile
INSSF,10,10,0.1,Volatile
INST,10,10,0.1,Volatile
INSW,10,8,0.125,Volatile
INTA,10,10,0.1,Volatile
INTAF,10,10,0.1,Volatile
INTC,10,9,0.1111111111111111,Volatile
INTE,10,10,0.1,Volatile
INTEW,10,10,0.1,Volatile
INTG,10,9,0.1111111111111111,Volatile
INTI,10,10,0.1,Volatile
INTJ,10,10,0.1,Volatile
INTK,10,9,0.1111111111111111,Volatile
INTO,10,10,0.1,Volatile
INTR,10,10,0.1,Volatile
INTS,10,10,0.1,Volatile
INTT,10,10,0.1,Volatile
INTU,10,10,0.1,Volatile
INTV,10,10,0.1,Volatile
INTWF,10,10,0.1,Volatile
INTZ,10,10,0.1,Volatile
INUMF,10,10,0.1,Volatile
INUV,10,10,0.1,Volatile
INV,10,10,0.1,Volatile
INVA,10,9,0.1111111111111111,Volatile
INVE,10,10,0.1,Volatile
INVH,10,8,0.125,Volatile
INVI,10,10,0.1,Volatile
INVLW,10,10,0.1,Volatile
INVO,10,10,0.1,Volatile
INVRF,10,10,0.1,Volatile
INVU,10,8,0.125,Volatile
INVUP,10,10,0.1,Volatile
INVX,10,9,0.1111111111111111,Volatile
INVZ,10,10,0.1,Volatile
INVZW,10,10,0.1,Volatile
INXDF,10,10,0.1,Volatile
INXSF,10,10,0.1,Volatile
INZY,10,10,0.1,Volatile
IOBCF,10,9,0.1111111111111111,Volatile
IOBT,10,10,0.1,Volatile
IOFNF,10,9,0.1111111111111111,Volatile
IOIOF,10,10,0.1,Volatile
IONAF,10,10,0.1,Volatile
IONGF,10,10,0.1,Volatile
IONI,10,10,0.1,Volatile
IONKF,10,10,0.1,Volatile
IONM,10,10,0.1,Volatile
IONQ,10,10,0.1,Volatile
IONR,10,10,0.1,Volatile
IONS,10,9,0.1111111111111111,Volatile
IOOFF,10,9,0.1111111111111111,Volatile
IOR,10,10,0.1,Volatile
IOSP,10,9,0.1111111111111111,Volatile
IOT,10,10,0.1,Volatile
IOVA,10,9,0.1111111111111111,Volatile
IP,10,9,0.1111111111111111,Volatile
IPA,10,9,0.1111111111111111,Volatile
IPAR,10,9,0.1111111111111111,Volatile
IPB,10,10,0.1,Volatile
IPCFF,10,10,0.1,Volatile
IPCIF,10,10,0.1,Volatile
IPDN,10,10,0.1,Volatile
IPDQF,10,10,0.1,Volatile
IPEU,10,10,0.1,Volatile
IPFPF,10,10,0.1,Volatile
IPG,10,9,0.1111111111111111,Volatile
IPGDF,10,8,0.125,Volatile
IPGGF,10,10,0.1,Volatile
IPGP,10,10,0.1,Volatile
IPHA,10,10,0.1,Volatile
IPHLF,10,10,0.1,Volatile
IPHYF,10,10,0.1,Volatile
IPI,10,10,0.1,Volatile
IPIC,10,10,0.1,Volatile
IPIX,10,10,0.1,Volatile
IPKL,10,8,0.125,Volatile
IPLY,10,10,0.1,Volatile
IPMLF,10,9,0.1111111111111111,Volatile
IPNFF,10,10,0.1,Volatile
IPOAF,10,10,0.1,Volatile
IPOOF,10,8,0.125,Volatile
IPRC,10,10,0.1,Volatile
IPSC,10,10,0.1,Volatile
IPSEF,10,10,0.1,Volatile
IPSEY,10,9,0.1111111111111111,Volatile
IPSI,10,10,0.1,Volatile
IPSOF,10,9,0.1111111111111111,Volatile
IPTK,10,10,0.1,Volatile
IPTNF,10,10,0.1,Volatile
IPUB,10,10,0.1,Volatile
IPW,10,10,0.1,Volatile
IPWR,10,6,0.16666666666666666,Volatile
IPX,10,10,0.1,Volatile
IPXAF,10,10,0.1,Volatile
IPXHF,10,10,0.1,Volatile
IPXHY,10,10,0.1,Volatile
IPXX,10,10,0.1,Volatile
IPXXW,10,10,0.1,Volatile
IPZYF,10,10,0.1,Volatile
IQ,10,10,0.1,Volatile
IQAIF,10,10,0.1,Volatile
IQEPF,10,8,0.125,Volatile
IQEPY,10,9,0.1111111111111111,Volatile
IQGLF,10,8,0.125,Volatile
IQI,10,10,0.1,Volatile
IQST,10,10,0.1,Volatile
IQV,10,9,0.1111111111111111,Volatile
IR,10,9,0.1111111111111111,Volatile
IRAA,10,10,0.1,Volatile
IRAAU,10,10,0.1,Volatile
IRACX,10,10,0.1,Volatile
IRBL,10,9,0.1111111111111111,Volatile
IRBT,10,9,0.1111111111111111,Volatile
IRCKF,10,10,0.1,Volatile
IRCUF,10,9,0.1111111111111111,Volatile
IRDM,10,9,0.1111111111111111,Volatile
IREHF,10,9,0.1111111111111111,Volatile
IREN,10,10,0.1,Volatile
IRET,10,10,0.1,Volatile
IRICF,10,10,0.1,Volatile
IRIG,10,8,0.125,Volatile
IRIX,10,10,0.1,Volatile
IRLCF,10,8,0.125,Volatile
IRLTF,10,10,0.1,Volatile
IRM,10,10,0.1,Volatile
IRMD,10,8,0.125,Volatile
IRME,10,10,0.1,Volatile
IRMTF,10,10,0.1,Volatile
IRNRF,10,10,0.1,Volatile
IRNS,10,10,0.1,Volatile
IROHR,10,10,0.1,Volatile
IROHU,10,10,0.1,Volatile
IROHW,10,10,0.1,Volatile
IRON,10,10,0.1,Volatile
IROQ,10,10,0.1,Volatile
IRPSY,10,10,0.1,Volatile
IRRHF,10,10,0.1,Volatile
IRRX,10,10,0.1,Volatile
IRRXU,10,10,0.1,Volatile
IRS,10,10,0.1,Volatile
IRS-WT,10,10,0.1,Volatile
IRT,10,9,0.1111111111111111,Volatile
IRTC,10,10,0.1,Volatile
IRVDF,10,10,0.1,Volatile
IRVRF,10,10,0.1,Volatile
IRWD,10,8,0.125,Volatile
ISBA,10,10,0.1,Volatile
ISCDF,10,10,0.1,Volatile
ISCNF,10,10,0.1,Volatile
ISCO,10,10,0.1,Volatile
ISDAY,10,10,0.1,Volatile
ISDCF,10,10,0.1,Volatile
ISDR,10,9,0.1111111111111111,Volatile
ISDSF,10,9,0.1111111111111111,Volatile
ISENF,10,10,0.1,Volatile
ISFFF,10,10,0.1,Volatile
ISGIF,10,10,0.1,Volatile
ISGN,10,9,0.1111111111111111,Volatile
ISHI,10,10,0.1,Volatile
ISHM,10,9,0.1111111111111111,Volatile
ISLCF,10,10,0.1,Volatile
ISLV,10,9,0.1111111111111111,Volatile
ISMAF,10,9,0.1111111111111111,Volatile
ISMAY,10,8,0.125,Volatile
ISNPY,10,9,0.1111111111111111,Volatile
ISOL,10,10,0.1,Volatile
ISOLF,10,9,0.1111111111111111,Volatile
ISPC,10,10,0.1,Volatile
ISPO,10,10,0.1,Volatile
ISPOW,10,10,0.1,Volatile
ISPR,10,10,0.1,Volatile
ISRB,10,9,0.1111111111111111,Volatile
ISRG,10,10,0.1,Volatile
ISRJF,10,10,0.1,Volatile
ISRL,10,10,0.1,Volatile
ISRLW,10,10,0.1,Volatile
ISRMF,10,10,0.1,Volatile
ISSC,10,9,0.1111111111111111,Volatile
ISTR,10,9,0.1111111111111111,Volatile
ISUNQ,10,10,0.1,Volatile
ISUZF,10,10,0.1,Volatile
ISUZY,10,9,0.1111111111111111,Volatile
ISVLF,10,10,0.1,Volatile
ISVQF,10,10,0.1,Volatile
IT,10,10,0.1,Volatile
ITAYY,10,9,0.1111111111111111,Volatile
ITCFY,10,9,0.1111111111111111,Volatile
ITCI,10,8,0.125,Volatile
ITCJ,10,9,0.1111111111111111,Volatile
ITEEF,10,10,0.1,Volatile
ITEX,10,9,0.1111111111111111,Volatile
ITGDF,10,10,0.1,Volatile
ITGGF,10,10,0.1,Volatile
ITGMF,10,10,0.1,Volatile
ITGR,10,10,0.1,Volatile
ITHDF,10,10,0.1,Volatile
ITHUF,10,10,0.1,Volatile
ITI,10,10,0.1,Volatile
ITIC,10,10,0.1,Volatile
ITJTY,10,8,0.125,Volatile
ITKH,10,10,0.1,Volatile
ITMC,10,10,0.1,Volatile
ITMIF,10,10,0.1,Volatile
ITMPF,10,8,0.125,Volatile
ITMSF,10,10,0.1,Volatile
ITMZF,10,10,0.1,Volatile
ITNF,10,10,0.1,Volatile
ITNS,10,9,0.1111111111111111,Volatile
ITOCF,10,10,0.1,Volatile
ITOCY,10,10,0.1,Volatile
ITOEF,10,8,0.125,Volatile
ITOR,10,10,0.1,Volatile
ITOS,10,10,0.1,Volatile
ITOX,10,10,0.1,Volatile
ITP,10,10,0.1,Volatile
ITPC,10,10,0.1,Volatile
ITRG,10,10,0.1,Volatile
ITRI,10,8,0.125,Volatile
ITRM,10,10,0.1,Volatile
ITRN,10,9,0.1111111111111111,Volatile
ITRO,10,10,0.1,Volatile
ITRX,10,10,0.1,Volatile
ITT,10,10,0.1,Volatile
ITUB,10,10,0.1,Volatile
ITUP,10,8,0.125,Volatile
ITVI,10,10,0.1,Volatile
ITVPF,10,10,0.1,Volatile
ITVPY,10,10,0.1,Volatile
ITW,10,9,0.1111111111111111,Volatile
ITXXF,10,10,0.1,Volatile
IUGNF,10,10,0.1,Volatile
IVA,10,10,0.1,Volatile
IVAC,10,10,0.1,Volatile
IVBIY,10,10,0.1,Volatile
IVBT,10,9,0.1111111111111111,Volatile
IVBXF,10,10,0.1,Volatile
IVCA,10,10,0.1,Volatile
IVCAW,10,10,0.1,Volatile
IVCB,10,10,0.1,Volatile
IVCBW,10,10,0.1,Volatile
IVCGF,10,10,0.1,Volatile
IVCHF,10,10,0.1,Volatile
IVCO,10,10,0.1,Volatile
IVCP,10,10,0.1,Volatile
IVCPW,10,10,0.1,Volatile
IVCTF,10,10,0.1,Volatile
IVDA,10,8,0.125,Volatile
IVDAW,10,10,0.1,Volatile
IVDN,10,10,0.1,Volatile
IVEVF,10,10,0.1,Volatile
IVFH,10,10,0.1,Volatile
IVFZF,10,9,0.1111111111111111,Volatile
IVIXF,10,9,0.1111111111111111,Volatile
IVME,10,9,0.1111111111111111,Volatile
IVP,10,10,0.1,Volatile
IVPAF,10,10,0.1,Volatile
IVR,10,10,0.1,Volatile
IVREF,10,10,0.1,Volatile
IVRN,10,9,0.1111111111111111,Volatile
IVRO,10,9,0.1111111111111111,Volatile
IVSBF,10,9,0.1111111111111111,Volatile
IVST,10,9,0.1111111111111111,Volatile
IVSXF,10,8,0.125,Volatile
IVT,10,8,0.125,Volatile
IVTBF,10,10,0.1,Volatile
IVTJY,10,10,0.1,Volatile
IVUFF,10,10,0.1,Volatile
IVVD,10,10,0.1,Volatile
IVZ,10,9,0.1111111111111111,Volatile
IWAL,10,10,0.1,Volatile
IWGFF,10,9,0.1111111111111111,Volatile
IWINQ,10,10,0.1,Volatile
IWSH,10,10,0.1,Volatile
IWSY,10,10,0.1,Volatile
IX,10,10,0.1,Volatile
IXAQ,10,10,0.1,Volatile
IXAQF,10,10,0.1,Volatile
IXAQW,10,10,0.1,Volatile
IXHL,10,10,0.1,Volatile
IXIXF,10,10,0.1,Volatile
IXNZF,10,10,0.1,Volatile
IXOG,10,10,0.1,Volatile
IXQUF,10,10,0.1,Volatile
IXQWF,10,10,0.1,Volatile
IXRRF,10,10,0.1,Volatile
IZCFF,10,9,0.1111111111111111,Volatile
IZEA,10,10,0.1,Volatile
IZM,10,10,0.1,Volatile
IZNN,10,10,0.1,Volatile
IZOZF,10,10,0.1,Volatile
J,10,9,0.1111111111111111,Volatile
JACK,10,9,0.1111111111111111,Volatile
JACO,10,10,0.1,Volatile
JADA,10,10,0.1,Volatile
JAGGF,10,9,0.1111111111111111,Volatile
JAGR,10,9,0.1111111111111111,Volatile
JAGX,10,10,0.1,Volatile
JAKK,10,9,0.1111111111111111,Volatile
JALC,10,8,0.125,Volatile
JAMF,10,10,0.1,Volatile
JAMGF,10,10,0.1,Volatile
JAMN,10,9,0.1111111111111111,Volatile
JANL,10,9,0.1111111111111111,Volatile
JANX,10,10,0.1,Volatile
JAPAF,10,9,0.1111111111111111,Volatile
JAPAY,10,9,0.1111111111111111,Volatile
JAPPF,10,10,0.1,Volatile
JAPSY,10,10,0.1,Volatile
JARLF,10,9,0.1111111111111111,Volatile
JASUF,10,9,0.1111111111111111,Volatile
JAXAF,10,10,0.1,Volatile
JAZZ,10,9,0.1111111111111111,Volatile
JBARF,10,10,0.1,Volatile
JBAXY,10,10,0.1,Volatile
JBDI,10,10,0.1,Volatile
JBFCF,10,10,0.1,Volatile
JBFCY,10,10,0.1,Volatile
JBGS,10,10,0.1,Volatile
JBHHY,10,10,0.1,Volatile
JBHIF,10,10,0.1,Volatile
JBHT,10,10,0.1,Volatile
JBI,10,10,0.1,Volatile
JBK,10,9,0.1111111111111111,Volatile
JBL,10,10,0.1,Volatile
JBLU,10,10,0.1,Volatile
JBPHF,10,10,0.1,Volatile
JBSAY,10,10,0.1,Volatile
JBSS,10,10,0.1,Volatile
JBT,10,9,0.1111111111111111,Volatile
JBTC,10,9,0.1111111111111111,Volatile
JBZY,10,10,0.1,Volatile
JCDXF,10,9,0.1111111111111111,Volatile
JCI,10,10,0.1,Volatile
JCSE,10,10,0.1,Volatile
JCTC,10,9,0.1111111111111111,Volatile
JCYCF,10,8,0.125,Volatile
JCYGY,10,9,0.1111111111111111,Volatile
JD,10,10,0.1,Volatile
JDCMF,10,10,0.1,Volatile
JDDSF,10,10,0.1,Volatile
JDEPF,10,10,0.1,Volatile
JDEPY,10,10,0.1,Volatile
JDHIF,10,10,0.1,Volatile
JDHIY,10,10,0.1,Volatile
JDLGF,10,10,0.1,Volatile
JDNRF,10,10,0.1,Volatile
JDSEF,10,10,0.1,Volatile
JDSPY,10,10,0.1,Volatile
JDVB,10,10,0.1,Volatile
JDWPF,10,10,0.1,Volatile
JDWPY,10,9,0.1111111111111111,Volatile
JDZG,10,10,0.1,Volatile
JECFF,10,9,0.1111111111111111,Volatile
JEF,10,8,0.125,Volatile
JEHLY,10,10,0.1,Volatile
JELCF,10,10,0.1,Volatile
JELD,10,9,0.1111111111111111,Volatile
JERTQ,10,10,0.1,Volatile
JETBF,10,10,0.1,Volatile
